"id","BP","FLCΣ","item","response","res"
545,0.84,0.73,"item4",1,0
545,0.84,0.73,"item5",2,0
545,0.84,0.73,"item6",1,0
545,0.84,0.73,"item7",2,0
545,0.84,0.73,"item8",2,0
545,0.84,0.73,"item9",1,0
545,0.84,0.73,"item10",1,0
545,0.84,0.73,"item11",2,0
545,0.84,0.73,"item12",1,0
545,0.84,0.73,"item13",1,0
545,0.84,0.73,"item14",2,0
545,0.84,0.73,"item15",1,0
545,0.84,0.73,"item16",1,0
545,0.84,0.73,"item17",1,0
545,0.84,0.73,"item18",1,0
547,2.02,3.53,"item1",2,0
547,2.02,3.53,"item2",3,0
547,2.02,3.53,"item3",2,0
547,2.02,3.53,"item4",4,1
547,2.02,3.53,"item5",4,1
547,2.02,3.53,"item6",4,1
547,2.02,3.53,"item7",3,0
547,2.02,3.53,"item8",3,0
547,2.02,3.53,"item9",3,0
547,2.02,3.53,"item10",3,0
547,2.02,3.53,"item11",4,1
547,2.02,3.53,"item12",3,0
547,2.02,3.53,"item13",4,1
547,2.02,3.53,"item14",3,0
547,2.02,3.53,"item15",2,0
547,2.02,3.53,"item16",3,0
547,2.02,3.53,"item17",1,0
547,2.02,3.53,"item18",3,0
549,0.8,1.15,"item1",2,0
549,0.8,1.15,"item2",4,1
549,0.8,1.15,"item3",3,0
549,0.8,1.15,"item4",1,0
549,0.8,1.15,"item5",1,0
549,0.8,1.15,"item6",1,0
549,0.8,1.15,"item7",1,0
549,0.8,1.15,"item8",1,0
549,0.8,1.15,"item9",1,0
549,0.8,1.15,"item10",1,0
549,0.8,1.15,"item11",2,0
549,0.8,1.15,"item12",1,0
549,0.8,1.15,"item13",1,0
549,0.8,1.15,"item14",1,0
549,0.8,1.15,"item15",1,0
549,0.8,1.15,"item16",1,0
549,0.8,1.15,"item17",1,0
549,0.8,1.15,"item18",1,0
550,0.62,3.87,"item1",2,0
550,0.62,3.87,"item2",3,0
550,0.62,3.87,"item3",3,0
550,0.62,3.87,"item4",2,0
550,0.62,3.87,"item5",2,0
550,0.62,3.87,"item6",1,0
550,0.62,3.87,"item7",2,0
550,0.62,3.87,"item8",1,0
550,0.62,3.87,"item9",3,0
550,0.62,3.87,"item10",2,0
550,0.62,3.87,"item11",2,0
550,0.62,3.87,"item12",2,0
550,0.62,3.87,"item13",2,0
550,0.62,3.87,"item14",2,0
550,0.62,3.87,"item15",1,0
550,0.62,3.87,"item16",2,0
550,0.62,3.87,"item17",1,0
550,0.62,3.87,"item18",1,0
551,0.71,0.73,"item1",3,0
551,0.71,0.73,"item2",3,0
551,0.71,0.73,"item3",3,0
551,0.71,0.73,"item4",2,0
551,0.71,0.73,"item5",2,0
551,0.71,0.73,"item6",2,0
551,0.71,0.73,"item7",2,0
551,0.71,0.73,"item8",1,0
551,0.71,0.73,"item9",2,0
551,0.71,0.73,"item10",1,0
551,0.71,0.73,"item11",1,0
551,0.71,0.73,"item12",1,0
551,0.71,0.73,"item13",1,0
551,0.71,0.73,"item14",2,0
551,0.71,0.73,"item15",1,0
551,0.71,0.73,"item16",2,0
551,0.71,0.73,"item17",1,0
551,0.71,0.73,"item18",1,0
552,0.43,3.34,"item1",3,0
552,0.43,3.34,"item2",3,0
552,0.43,3.34,"item3",3,0
552,0.43,3.34,"item4",2,0
552,0.43,3.34,"item5",2,0
552,0.43,3.34,"item6",1,0
552,0.43,3.34,"item7",2,0
552,0.43,3.34,"item8",2,0
552,0.43,3.34,"item9",2,0
552,0.43,3.34,"item10",3,0
552,0.43,3.34,"item11",2,0
552,0.43,3.34,"item12",1,0
552,0.43,3.34,"item13",1,0
552,0.43,3.34,"item14",2,0
552,0.43,3.34,"item15",2,0
552,0.43,3.34,"item16",1,0
552,0.43,3.34,"item17",1,0
552,0.43,3.34,"item18",1,0
555,1.25,1.2,"item1",3,0
555,1.25,1.2,"item2",4,1
555,1.25,1.2,"item3",3,0
555,1.25,1.2,"item4",1,0
555,1.25,1.2,"item5",1,0
555,1.25,1.2,"item6",1,0
555,1.25,1.2,"item7",3,0
555,1.25,1.2,"item8",3,0
555,1.25,1.2,"item9",3,0
555,1.25,1.2,"item10",2,0
555,1.25,1.2,"item11",3,0
555,1.25,1.2,"item12",1,0
555,1.25,1.2,"item13",1,0
555,1.25,1.2,"item14",1,0
555,1.25,1.2,"item15",2,0
555,1.25,1.2,"item16",1,0
555,1.25,1.2,"item17",1,0
555,1.25,1.2,"item18",1,0
558,0.92,3.58,"item1",3,0
558,0.92,3.58,"item2",3,0
558,0.92,3.58,"item3",2,0
558,0.92,3.58,"item4",2,0
558,0.92,3.58,"item5",2,0
558,0.92,3.58,"item6",3,0
558,0.92,3.58,"item7",2,0
558,0.92,3.58,"item8",1,0
558,0.92,3.58,"item9",2,0
558,0.92,3.58,"item10",3,0
558,0.92,3.58,"item11",3,0
558,0.92,3.58,"item12",3,0
558,0.92,3.58,"item13",2,0
558,0.92,3.58,"item14",2,0
558,0.92,3.58,"item15",2,0
558,0.92,3.58,"item16",2,0
558,0.92,3.58,"item17",1,0
558,0.92,3.58,"item18",1,0
559,0.69,0.77,"item1",3,0
559,0.69,0.77,"item2",3,0
559,0.69,0.77,"item3",3,0
559,0.69,0.77,"item4",3,0
559,0.69,0.77,"item5",2,0
559,0.69,0.77,"item6",2,0
559,0.69,0.77,"item7",1,0
559,0.69,0.77,"item8",1,0
559,0.69,0.77,"item9",1,0
559,0.69,0.77,"item10",1,0
559,0.69,0.77,"item11",2,0
559,0.69,0.77,"item12",1,0
559,0.69,0.77,"item13",2,0
559,0.69,0.77,"item14",1,0
559,0.69,0.77,"item15",1,0
559,0.69,0.77,"item16",1,0
559,0.69,0.77,"item17",1,0
559,0.69,0.77,"item18",1,0
563,0.55,4.11,"item1",4,1
563,0.55,4.11,"item2",4,1
563,0.55,4.11,"item3",4,1
563,0.55,4.11,"item4",3,0
563,0.55,4.11,"item5",3,0
563,0.55,4.11,"item6",2,0
563,0.55,4.11,"item7",3,0
563,0.55,4.11,"item8",3,0
563,0.55,4.11,"item9",3,0
563,0.55,4.11,"item10",2,0
563,0.55,4.11,"item11",3,0
563,0.55,4.11,"item12",2,0
563,0.55,4.11,"item13",2,0
563,0.55,4.11,"item14",3,0
563,0.55,4.11,"item15",2,0
563,0.55,4.11,"item16",2,0
563,0.55,4.11,"item17",1,0
563,0.55,4.11,"item18",2,0
564,0.88,5,"item1",2,0
564,0.88,5,"item2",2,0
564,0.88,5,"item3",2,0
564,0.88,5,"item4",2,0
564,0.88,5,"item5",2,0
564,0.88,5,"item6",2,0
564,0.88,5,"item7",2,0
564,0.88,5,"item8",2,0
564,0.88,5,"item9",2,0
564,0.88,5,"item10",2,0
564,0.88,5,"item11",2,0
564,0.88,5,"item12",2,0
564,0.88,5,"item13",2,0
564,0.88,5,"item14",2,0
564,0.88,5,"item15",2,0
564,0.88,5,"item16",2,0
564,0.88,5,"item17",1,0
564,0.88,5,"item18",2,0
568,0.94,0.63,"item1",2,0
568,0.94,0.63,"item2",2,0
568,0.94,0.63,"item3",2,0
568,0.94,0.63,"item4",2,0
568,0.94,0.63,"item5",1,0
568,0.94,0.63,"item6",2,0
568,0.94,0.63,"item7",2,0
568,0.94,0.63,"item8",2,0
568,0.94,0.63,"item9",1,0
568,0.94,0.63,"item10",1,0
568,0.94,0.63,"item11",1,0
568,0.94,0.63,"item12",1,0
568,0.94,0.63,"item13",1,0
568,0.94,0.63,"item14",2,0
568,0.94,0.63,"item15",1,0
568,0.94,0.63,"item16",1,0
568,0.94,0.63,"item17",1,0
568,0.94,0.63,"item18",1,0
569,0.97,1.67,"item1",3,0
569,0.97,1.67,"item2",4,1
569,0.97,1.67,"item3",4,1
569,0.97,1.67,"item4",2,0
569,0.97,1.67,"item5",2,0
569,0.97,1.67,"item6",2,0
569,0.97,1.67,"item7",2,0
569,0.97,1.67,"item8",1,0
569,0.97,1.67,"item9",1,0
569,0.97,1.67,"item10",1,0
569,0.97,1.67,"item11",1,0
569,0.97,1.67,"item12",1,0
569,0.97,1.67,"item13",1,0
569,0.97,1.67,"item14",2,0
569,0.97,1.67,"item15",2,0
569,0.97,1.67,"item16",1,0
569,0.97,1.67,"item17",1,0
569,0.97,1.67,"item18",1,0
570,0.53,2.32,"item1",1,0
570,0.53,2.32,"item2",1,0
570,0.53,2.32,"item3",1,0
570,0.53,2.32,"item4",1,0
570,0.53,2.32,"item5",1,0
570,0.53,2.32,"item6",1,0
570,0.53,2.32,"item7",1,0
570,0.53,2.32,"item8",1,0
570,0.53,2.32,"item9",1,0
570,0.53,2.32,"item10",1,0
570,0.53,2.32,"item11",1,0
570,0.53,2.32,"item12",1,0
570,0.53,2.32,"item13",1,0
570,0.53,2.32,"item14",1,0
570,0.53,2.32,"item15",1,0
570,0.53,2.32,"item16",1,0
570,0.53,2.32,"item17",1,0
570,0.53,2.32,"item18",1,0
572,0.71,0.57,"item1",2,0
572,0.71,0.57,"item2",2,0
572,0.71,0.57,"item3",2,0
572,0.71,0.57,"item4",1,0
572,0.71,0.57,"item5",1,0
572,0.71,0.57,"item6",1,0
572,0.71,0.57,"item7",3,0
572,0.71,0.57,"item8",3,0
572,0.71,0.57,"item9",3,0
572,0.71,0.57,"item10",2,0
572,0.71,0.57,"item11",1,0
572,0.71,0.57,"item12",1,0
572,0.71,0.57,"item13",1,0
572,0.71,0.57,"item14",1,0
572,0.71,0.57,"item15",1,0
572,0.71,0.57,"item16",1,0
572,0.71,0.57,"item17",1,0
572,0.71,0.57,"item18",1,0
573,0.78,1.09,"item1",2,0
573,0.78,1.09,"item2",2,0
573,0.78,1.09,"item3",2,0
573,0.78,1.09,"item4",2,0
573,0.78,1.09,"item5",2,0
573,0.78,1.09,"item6",2,0
573,0.78,1.09,"item7",1,0
573,0.78,1.09,"item8",1,0
573,0.78,1.09,"item9",1,0
573,0.78,1.09,"item10",1,0
573,0.78,1.09,"item11",1,0
573,0.78,1.09,"item12",1,0
573,0.78,1.09,"item13",1,0
573,0.78,1.09,"item14",1,0
573,0.78,1.09,"item15",1,0
573,0.78,1.09,"item16",1,0
573,0.78,1.09,"item17",1,0
573,0.78,1.09,"item18",1,0
575,0.72,1.77,"item1",1,0
575,0.72,1.77,"item2",1,0
575,0.72,1.77,"item3",1,0
575,0.72,1.77,"item4",3,0
575,0.72,1.77,"item5",3,0
575,0.72,1.77,"item6",2,0
575,0.72,1.77,"item7",3,0
575,0.72,1.77,"item8",3,0
575,0.72,1.77,"item9",3,0
575,0.72,1.77,"item10",3,0
575,0.72,1.77,"item11",4,1
575,0.72,1.77,"item12",4,1
575,0.72,1.77,"item13",3,0
575,0.72,1.77,"item14",3,0
575,0.72,1.77,"item15",2,0
575,0.72,1.77,"item16",3,0
575,0.72,1.77,"item17",2,0
575,0.72,1.77,"item18",4,1
576,0.84,2.72,"item1",2,0
576,0.84,2.72,"item2",2,0
576,0.84,2.72,"item3",2,0
576,0.84,2.72,"item4",1,0
576,0.84,2.72,"item5",1,0
576,0.84,2.72,"item6",2,0
576,0.84,2.72,"item7",2,0
576,0.84,2.72,"item8",2,0
576,0.84,2.72,"item9",2,0
576,0.84,2.72,"item10",2,0
576,0.84,2.72,"item11",2,0
576,0.84,2.72,"item12",3,0
576,0.84,2.72,"item13",2,0
576,0.84,2.72,"item14",2,0
576,0.84,2.72,"item15",2,0
576,0.84,2.72,"item16",2,0
576,0.84,2.72,"item17",2,0
576,0.84,2.72,"item18",1,0
579,0.74,0.42,"item1",4,1
579,0.74,0.42,"item2",4,1
579,0.74,0.42,"item3",4,1
579,0.74,0.42,"item4",2,0
579,0.74,0.42,"item5",2,0
579,0.74,0.42,"item6",1,0
579,0.74,0.42,"item7",2,0
579,0.74,0.42,"item8",1,0
579,0.74,0.42,"item9",2,0
579,0.74,0.42,"item10",1,0
579,0.74,0.42,"item11",1,0
579,0.74,0.42,"item12",1,0
579,0.74,0.42,"item13",1,0
579,0.74,0.42,"item14",1,0
579,0.74,0.42,"item15",1,0
579,0.74,0.42,"item16",1,0
579,0.74,0.42,"item17",1,0
579,0.74,0.42,"item18",1,0
583,1.18,2.6,"item1",2,0
583,1.18,2.6,"item2",2,0
583,1.18,2.6,"item3",2,0
583,1.18,2.6,"item4",1,0
583,1.18,2.6,"item5",1,0
583,1.18,2.6,"item6",1,0
583,1.18,2.6,"item7",1,0
583,1.18,2.6,"item8",1,0
583,1.18,2.6,"item9",1,0
583,1.18,2.6,"item10",1,0
583,1.18,2.6,"item11",1,0
583,1.18,2.6,"item12",1,0
583,1.18,2.6,"item13",1,0
583,1.18,2.6,"item14",1,0
583,1.18,2.6,"item15",1,0
583,1.18,2.6,"item16",1,0
583,1.18,2.6,"item17",1,0
583,1.18,2.6,"item18",1,0
585,0.59,1.46,"item1",2,0
585,0.59,1.46,"item2",2,0
585,0.59,1.46,"item3",1,0
585,0.59,1.46,"item4",3,0
585,0.59,1.46,"item5",3,0
585,0.59,1.46,"item6",4,1
585,0.59,1.46,"item7",4,1
585,0.59,1.46,"item8",2,0
585,0.59,1.46,"item9",3,0
585,0.59,1.46,"item10",2,0
585,0.59,1.46,"item11",1,0
585,0.59,1.46,"item12",1,0
585,0.59,1.46,"item13",1,0
585,0.59,1.46,"item14",2,0
585,0.59,1.46,"item15",2,0
585,0.59,1.46,"item16",2,0
585,0.59,1.46,"item17",1,0
585,0.59,1.46,"item18",1,0
586,0.66,0.79,"item1",3,0
586,0.66,0.79,"item2",3,0
586,0.66,0.79,"item3",3,0
586,0.66,0.79,"item4",2,0
586,0.66,0.79,"item5",1,0
586,0.66,0.79,"item6",2,0
586,0.66,0.79,"item7",1,0
586,0.66,0.79,"item8",1,0
586,0.66,0.79,"item9",1,0
586,0.66,0.79,"item10",2,0
586,0.66,0.79,"item11",1,0
586,0.66,0.79,"item12",1,0
586,0.66,0.79,"item13",1,0
586,0.66,0.79,"item14",1,0
586,0.66,0.79,"item15",1,0
586,0.66,0.79,"item16",1,0
586,0.66,0.79,"item17",1,0
586,0.66,0.79,"item18",1,0
587,1.5,16.37,"item1",2,0
587,1.5,16.37,"item2",2,0
587,1.5,16.37,"item3",2,0
587,1.5,16.37,"item4",3,0
587,1.5,16.37,"item5",3,0
587,1.5,16.37,"item6",3,0
587,1.5,16.37,"item7",3,0
587,1.5,16.37,"item8",2,0
587,1.5,16.37,"item9",2,0
587,1.5,16.37,"item10",1,0
587,1.5,16.37,"item11",1,0
587,1.5,16.37,"item12",1,0
587,1.5,16.37,"item13",2,0
587,1.5,16.37,"item14",2,0
587,1.5,16.37,"item15",2,0
587,1.5,16.37,"item16",2,0
587,1.5,16.37,"item17",1,0
587,1.5,16.37,"item18",1,0
588,1.05,3.36,"item1",3,0
588,1.05,3.36,"item2",3,0
588,1.05,3.36,"item3",3,0
588,1.05,3.36,"item4",4,1
588,1.05,3.36,"item5",3,0
588,1.05,3.36,"item6",3,0
588,1.05,3.36,"item7",3,0
588,1.05,3.36,"item8",3,0
588,1.05,3.36,"item9",3,0
588,1.05,3.36,"item10",2,0
588,1.05,3.36,"item11",1,0
588,1.05,3.36,"item12",1,0
588,1.05,3.36,"item13",1,0
588,1.05,3.36,"item14",3,0
588,1.05,3.36,"item15",2,0
588,1.05,3.36,"item16",3,0
588,1.05,3.36,"item17",1,0
588,1.05,3.36,"item18",1,0
589,0.86,1.77,"item1",2,0
589,0.86,1.77,"item2",2,0
589,0.86,1.77,"item3",2,0
589,0.86,1.77,"item4",2,0
589,0.86,1.77,"item5",2,0
589,0.86,1.77,"item6",2,0
589,0.86,1.77,"item7",2,0
589,0.86,1.77,"item8",2,0
589,0.86,1.77,"item9",2,0
589,0.86,1.77,"item10",2,0
589,0.86,1.77,"item11",2,0
589,0.86,1.77,"item12",2,0
589,0.86,1.77,"item13",2,0
589,0.86,1.77,"item14",2,0
589,0.86,1.77,"item15",2,0
589,0.86,1.77,"item16",2,0
589,0.86,1.77,"item17",2,0
589,0.86,1.77,"item18",2,0
590,0.85,0.81,"item1",1,0
590,0.85,0.81,"item2",2,0
590,0.85,0.81,"item3",2,0
590,0.85,0.81,"item4",2,0
590,0.85,0.81,"item5",1,0
590,0.85,0.81,"item6",2,0
590,0.85,0.81,"item7",2,0
590,0.85,0.81,"item8",2,0
590,0.85,0.81,"item9",2,0
590,0.85,0.81,"item10",1,0
590,0.85,0.81,"item11",1,0
590,0.85,0.81,"item12",1,0
590,0.85,0.81,"item13",1,0
590,0.85,0.81,"item14",1,0
590,0.85,0.81,"item15",1,0
590,0.85,0.81,"item16",1,0
590,0.85,0.81,"item17",1,0
590,0.85,0.81,"item18",1,0
591,0.73,0.38,"item1",3,0
591,0.73,0.38,"item2",3,0
591,0.73,0.38,"item3",3,0
591,0.73,0.38,"item4",2,0
591,0.73,0.38,"item5",2,0
591,0.73,0.38,"item6",2,0
591,0.73,0.38,"item7",1,0
591,0.73,0.38,"item8",1,0
591,0.73,0.38,"item9",1,0
591,0.73,0.38,"item10",1,0
591,0.73,0.38,"item11",1,0
591,0.73,0.38,"item12",1,0
591,0.73,0.38,"item13",1,0
591,0.73,0.38,"item14",1,0
591,0.73,0.38,"item15",1,0
591,0.73,0.38,"item16",1,0
591,0.73,0.38,"item17",1,0
591,0.73,0.38,"item18",1,0
592,1.15,1.9,"item1",2,0
592,1.15,1.9,"item2",2,0
592,1.15,1.9,"item3",2,0
592,1.15,1.9,"item4",1,0
592,1.15,1.9,"item5",1,0
592,1.15,1.9,"item6",1,0
592,1.15,1.9,"item7",1,0
592,1.15,1.9,"item8",1,0
592,1.15,1.9,"item9",1,0
592,1.15,1.9,"item10",1,0
592,1.15,1.9,"item11",1,0
592,1.15,1.9,"item12",1,0
592,1.15,1.9,"item13",1,0
592,1.15,1.9,"item14",1,0
592,1.15,1.9,"item15",1,0
592,1.15,1.9,"item16",1,0
592,1.15,1.9,"item17",1,0
592,1.15,1.9,"item18",1,0
599,0.45,0.86,"item1",1,0
599,0.45,0.86,"item2",1,0
599,0.45,0.86,"item3",1,0
599,0.45,0.86,"item4",1,0
599,0.45,0.86,"item5",2,0
599,0.45,0.86,"item6",2,0
599,0.45,0.86,"item7",2,0
599,0.45,0.86,"item8",1,0
599,0.45,0.86,"item9",2,0
599,0.45,0.86,"item10",1,0
599,0.45,0.86,"item11",1,0
599,0.45,0.86,"item12",1,0
599,0.45,0.86,"item13",1,0
599,0.45,0.86,"item14",1,0
599,0.45,0.86,"item15",1,0
599,0.45,0.86,"item16",1,0
599,0.45,0.86,"item17",1,0
599,0.45,0.86,"item18",1,0
604,0.66,1.96,"item1",2,0
604,0.66,1.96,"item2",3,0
604,0.66,1.96,"item3",2,0
604,0.66,1.96,"item4",3,0
604,0.66,1.96,"item5",2,0
604,0.66,1.96,"item6",3,0
604,0.66,1.96,"item7",2,0
604,0.66,1.96,"item8",3,0
604,0.66,1.96,"item9",2,0
604,0.66,1.96,"item10",3,0
604,0.66,1.96,"item11",2,0
604,0.66,1.96,"item12",2,0
604,0.66,1.96,"item13",2,0
604,0.66,1.96,"item14",3,0
604,0.66,1.96,"item15",2,0
604,0.66,1.96,"item16",2,0
604,0.66,1.96,"item17",3,0
604,0.66,1.96,"item18",2,0
606,0.65,2.26,"item1",3,0
606,0.65,2.26,"item2",3,0
606,0.65,2.26,"item3",3,0
606,0.65,2.26,"item4",1,0
606,0.65,2.26,"item5",2,0
606,0.65,2.26,"item6",2,0
606,0.65,2.26,"item7",2,0
606,0.65,2.26,"item8",2,0
606,0.65,2.26,"item9",1,0
606,0.65,2.26,"item10",2,0
606,0.65,2.26,"item11",3,0
606,0.65,2.26,"item12",1,0
606,0.65,2.26,"item13",1,0
606,0.65,2.26,"item14",1,0
606,0.65,2.26,"item15",1,0
606,0.65,2.26,"item16",1,0
606,0.65,2.26,"item17",1,0
606,0.65,2.26,"item18",1,0
608,NA,NA,"item1",1,0
608,NA,NA,"item2",1,0
608,NA,NA,"item3",1,0
608,NA,NA,"item4",1,0
608,NA,NA,"item5",1,0
608,NA,NA,"item6",1,0
608,NA,NA,"item7",2,0
608,NA,NA,"item8",2,0
608,NA,NA,"item9",3,0
608,NA,NA,"item10",2,0
608,NA,NA,"item11",2,0
608,NA,NA,"item12",2,0
608,NA,NA,"item13",2,0
608,NA,NA,"item14",2,0
608,NA,NA,"item15",2,0
608,NA,NA,"item16",2,0
608,NA,NA,"item17",2,0
608,NA,NA,"item18",1,0
609,0.52,0.63,"item1",3,0
609,0.52,0.63,"item2",3,0
609,0.52,0.63,"item3",3,0
609,0.52,0.63,"item4",2,0
609,0.52,0.63,"item5",2,0
609,0.52,0.63,"item6",1,0
609,0.52,0.63,"item7",2,0
609,0.52,0.63,"item8",1,0
609,0.52,0.63,"item9",1,0
609,0.52,0.63,"item10",1,0
609,0.52,0.63,"item11",1,0
609,0.52,0.63,"item12",1,0
609,0.52,0.63,"item13",1,0
609,0.52,0.63,"item14",1,0
609,0.52,0.63,"item15",1,0
609,0.52,0.63,"item16",1,0
609,0.52,0.63,"item17",1,0
609,0.52,0.63,"item18",1,0
610,0.37,3.2,"item1",2,0
610,0.37,3.2,"item2",2,0
610,0.37,3.2,"item3",2,0
610,0.37,3.2,"item4",2,0
610,0.37,3.2,"item5",2,0
610,0.37,3.2,"item6",1,0
610,0.37,3.2,"item7",1,0
610,0.37,3.2,"item8",1,0
610,0.37,3.2,"item9",1,0
610,0.37,3.2,"item10",1,0
610,0.37,3.2,"item11",1,0
610,0.37,3.2,"item12",1,0
610,0.37,3.2,"item13",1,0
610,0.37,3.2,"item14",1,0
610,0.37,3.2,"item15",1,0
610,0.37,3.2,"item16",1,0
610,0.37,3.2,"item17",1,0
610,0.37,3.2,"item18",1,0
612,0.48,0.99,"item1",3,0
612,0.48,0.99,"item2",4,1
612,0.48,0.99,"item3",4,1
612,0.48,0.99,"item4",2,0
612,0.48,0.99,"item5",3,0
612,0.48,0.99,"item6",2,0
612,0.48,0.99,"item7",1,0
612,0.48,0.99,"item8",1,0
612,0.48,0.99,"item9",1,0
612,0.48,0.99,"item10",2,0
612,0.48,0.99,"item11",2,0
612,0.48,0.99,"item12",1,0
612,0.48,0.99,"item13",1,0
612,0.48,0.99,"item14",1,0
612,0.48,0.99,"item15",1,0
612,0.48,0.99,"item16",2,0
612,0.48,0.99,"item17",1,0
612,0.48,0.99,"item18",1,0
615,1.21,1.3,"item1",2,0
615,1.21,1.3,"item2",2,0
615,1.21,1.3,"item3",2,0
615,1.21,1.3,"item4",2,0
615,1.21,1.3,"item5",2,0
615,1.21,1.3,"item6",2,0
615,1.21,1.3,"item7",2,0
615,1.21,1.3,"item8",2,0
615,1.21,1.3,"item9",2,0
615,1.21,1.3,"item10",1,0
615,1.21,1.3,"item11",2,0
615,1.21,1.3,"item12",2,0
615,1.21,1.3,"item13",2,0
615,1.21,1.3,"item14",2,0
615,1.21,1.3,"item15",2,0
615,1.21,1.3,"item16",2,0
615,1.21,1.3,"item17",1,0
615,1.21,1.3,"item18",1,0
616,0.76,5.37,"item1",1,0
616,0.76,5.37,"item2",1,0
616,0.76,5.37,"item3",1,0
616,0.76,5.37,"item4",1,0
616,0.76,5.37,"item5",1,0
616,0.76,5.37,"item6",1,0
616,0.76,5.37,"item7",1,0
616,0.76,5.37,"item8",1,0
616,0.76,5.37,"item9",1,0
616,0.76,5.37,"item10",1,0
616,0.76,5.37,"item11",1,0
616,0.76,5.37,"item12",1,0
616,0.76,5.37,"item13",1,0
616,0.76,5.37,"item14",1,0
616,0.76,5.37,"item15",1,0
616,0.76,5.37,"item16",1,0
616,0.76,5.37,"item17",1,0
616,0.76,5.37,"item18",1,0
621,0.61,0.61,"item1",1,0
621,0.61,0.61,"item2",1,0
621,0.61,0.61,"item3",1,0
621,0.61,0.61,"item4",2,0
621,0.61,0.61,"item5",1,0
621,0.61,0.61,"item6",1,0
621,0.61,0.61,"item7",4,1
621,0.61,0.61,"item8",4,1
621,0.61,0.61,"item9",3,0
621,0.61,0.61,"item10",3,0
621,0.61,0.61,"item11",2,0
621,0.61,0.61,"item12",1,0
621,0.61,0.61,"item13",1,0
621,0.61,0.61,"item14",4,1
621,0.61,0.61,"item15",1,0
621,0.61,0.61,"item16",1,0
621,0.61,0.61,"item17",1,0
621,0.61,0.61,"item18",1,0
624,0.84,1.09,"item1",4,1
624,0.84,1.09,"item2",4,1
624,0.84,1.09,"item3",4,1
624,0.84,1.09,"item4",1,0
624,0.84,1.09,"item5",1,0
624,0.84,1.09,"item6",1,0
624,0.84,1.09,"item7",1,0
624,0.84,1.09,"item8",1,0
624,0.84,1.09,"item9",1,0
624,0.84,1.09,"item10",1,0
624,0.84,1.09,"item11",1,0
624,0.84,1.09,"item12",1,0
624,0.84,1.09,"item13",1,0
624,0.84,1.09,"item14",1,0
624,0.84,1.09,"item15",1,0
624,0.84,1.09,"item16",1,0
624,0.84,1.09,"item17",1,0
624,0.84,1.09,"item18",1,0
625,0.92,2.37,"item1",2,0
625,0.92,2.37,"item2",2,0
625,0.92,2.37,"item3",2,0
625,0.92,2.37,"item4",1,0
625,0.92,2.37,"item5",1,0
625,0.92,2.37,"item6",1,0
625,0.92,2.37,"item7",1,0
625,0.92,2.37,"item8",1,0
625,0.92,2.37,"item9",1,0
625,0.92,2.37,"item10",1,0
625,0.92,2.37,"item11",1,0
625,0.92,2.37,"item12",1,0
625,0.92,2.37,"item13",1,0
625,0.92,2.37,"item14",1,0
625,0.92,2.37,"item15",1,0
625,0.92,2.37,"item16",1,0
625,0.92,2.37,"item17",1,0
625,0.92,2.37,"item18",1,0
626,0.7,5.21,"item1",3,0
626,0.7,5.21,"item2",2,0
626,0.7,5.21,"item3",2,0
626,0.7,5.21,"item4",2,0
626,0.7,5.21,"item5",2,0
626,0.7,5.21,"item6",2,0
626,0.7,5.21,"item7",4,1
626,0.7,5.21,"item8",3,0
626,0.7,5.21,"item9",3,0
626,0.7,5.21,"item10",1,0
626,0.7,5.21,"item11",1,0
626,0.7,5.21,"item12",1,0
626,0.7,5.21,"item13",1,0
626,0.7,5.21,"item14",2,0
626,0.7,5.21,"item15",1,0
626,0.7,5.21,"item16",2,0
626,0.7,5.21,"item17",1,0
626,0.7,5.21,"item18",1,0
632,0.73,2.66,"item1",1,0
632,0.73,2.66,"item2",1,0
632,0.73,2.66,"item3",1,0
632,0.73,2.66,"item4",2,0
632,0.73,2.66,"item5",2,0
632,0.73,2.66,"item6",2,0
632,0.73,2.66,"item7",3,0
632,0.73,2.66,"item8",2,0
632,0.73,2.66,"item9",1,0
632,0.73,2.66,"item10",1,0
632,0.73,2.66,"item11",2,0
632,0.73,2.66,"item12",2,0
632,0.73,2.66,"item13",1,0
632,0.73,2.66,"item14",2,0
632,0.73,2.66,"item15",2,0
632,0.73,2.66,"item16",1,0
632,0.73,2.66,"item17",1,0
632,0.73,2.66,"item18",2,0
633,0.66,2.47,"item1",1,0
633,0.66,2.47,"item2",2,0
633,0.66,2.47,"item3",2,0
633,0.66,2.47,"item4",2,0
633,0.66,2.47,"item5",2,0
633,0.66,2.47,"item6",2,0
633,0.66,2.47,"item7",2,0
633,0.66,2.47,"item8",2,0
633,0.66,2.47,"item9",1,0
633,0.66,2.47,"item10",1,0
633,0.66,2.47,"item11",2,0
633,0.66,2.47,"item12",1,0
633,0.66,2.47,"item13",2,0
633,0.66,2.47,"item14",2,0
633,0.66,2.47,"item15",2,0
633,0.66,2.47,"item16",2,0
633,0.66,2.47,"item17",1,0
633,0.66,2.47,"item18",2,0
638,0.75,0.73,"item1",2,0
638,0.75,0.73,"item2",3,0
638,0.75,0.73,"item3",3,0
638,0.75,0.73,"item4",2,0
638,0.75,0.73,"item5",2,0
638,0.75,0.73,"item6",3,0
638,0.75,0.73,"item7",3,0
638,0.75,0.73,"item8",3,0
638,0.75,0.73,"item9",3,0
